feature_date,target_date,future_log_return,direction,implied_realized_ratio_20,realized_volatility_20,vvix_level,ma_alignment_score,adx_14,rsp_relative_return_20,sector_volume_breadth,hyg_lqd_relative_return_5,crude_return_5d,outer_fold,actual_up,score,saved_decision_threshold,predicted_up,regime__implied_realized_ratio_20,regime__realized_volatility_20,regime__vvix_level,regime__ma_alignment_score,regime__adx_14,regime__rsp_relative_return_20,regime__sector_volume_breadth,regime__hyg_lqd_relative_return_5,regime__crude_return_5d
2016-09-22,2016-09-23,-0.005494333315913308,DOWN,0.8772356827041831,0.008631532795125572,89.22000122070312,-1.0,23.271763595512493,-0.0016861598107390965,0.8140981103160256,-5.550045978847812e-05,0.053431745577704755,2,0,0.5484817624092102,0.5388480722904205,1,LOW,MID,MID,LOW,MID,MID,HIGH,MID,HIGH
2016-09-23,2016-09-26,-0.008135228165556755,DOWN,0.8884829647839289,0.00871369803545768,90.4000015258789,-1.0,21.613297539905854,-0.0017910689487216202,-0.8922307603653792,0.0004426892544933045,0.033142121169022196,2,0,0.525784969329834,0.5388480722904205,0,LOW,MID,MID,LOW,MID,MID,LOW,MID,HIGH
2016-09-26,2016-09-27,0.00618880917830181,UP,1.0285663660582671,0.008880458988816366,96.23999786376953,-1.0,21.15161865278371,-0.00015768829056958013,-0.7996406401623026,-0.006402374680977682,0.05896588759347402,2,1,0.5872265100479126,0.5388480722904205,1,LOW,MID,HIGH,LOW,MID,MID,LOW,LOW,HIGH
2016-09-28,2016-09-29,-0.009088473714841045,DOWN,0.8662662878351852,0.009009893024255046,87.55000305175781,-1.0,18.989674662657237,-0.0006549650038576672,0.5323394846019194,-0.0006044180315899665,0.037021201371087324,2,0,0.6955122351646423,0.5388480722904205,1,LOW,MID,MID,LOW,MID,MID,HIGH,MID,HIGH
2016-09-29,2016-09-30,0.00751783387621049,UP,0.9591220164516939,0.009208182055591214,93.77999877929688,-1.0,18.06385541243385,0.0017019067226874546,-1.0552447382455297,-0.0032605002868087937,0.0320792692984453,2,1,0.4896549582481384,0.5388480722904205,0,LOW,MID,HIGH,LOW,LOW,MID,LOW,MID,HIGH
2016-10-17,2016-10-18,0.006242841251259704,UP,1.6376399245436724,0.006235399766068839,99.33999633789062,-1.0,24.90913998850067,-0.0043323803045562355,-0.3706615404144531,-0.006842841709874046,,2,1,0.5851455330848694,0.5388480722904205,1,HIGH,LOW,HIGH,LOW,MID,MID,MID,LOW,UNKNOWN
2016-10-31,2016-11-01,-0.007271769477388027,DOWN,2.4727164252273446,0.0043461471777202585,102.81999969482422,-1.0,27.18404518960878,-0.005429514069584768,0.2059703415264427,-0.006437859697381183,-0.07520486043867815,2,0,0.6592062711715698,0.5388480722904205,1,HIGH,LOW,HIGH,LOW,HIGH,LOW,MID,LOW,LOW
2016-11-01,2016-11-02,-0.006036805088636923,DOWN,2.6069581873012817,0.004484805606886486,108.26000213623047,-1.0,28.777547641348992,-0.0053727795191158695,-1.3365797370677246,-0.011115622056003062,-0.06812114620452994,2,0,0.5936678051948547,0.5388480722904205,1,HIGH,LOW,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW
2016-11-02,2016-11-03,-0.004587634463296051,DOWN,2.7372274777588497,0.00444627124984848,112.38999938964844,-1.0,30.366752171316357,-0.008022755295642864,-1.4181004293788542,-0.017245670336928004,-0.08129739454853131,2,0,0.6057264804840088,0.5388480722904205,1,HIGH,LOW,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW
2016-11-04,2016-11-07,0.021817279300208343,UP,3.1833761042888558,0.004454380137743485,120.2300033569336,-1.0,33.66566397034601,-0.003252129160586984,-0.396792657433628,-0.014685265911525618,-0.09989977382555279,2,1,0.5930771827697754,0.5388480722904205,1,HIGH,LOW,HIGH,LOW,HIGH,MID,MID,LOW,LOW
2016-11-07,2016-11-08,0.004493789925349073,UP,1.7486974960285686,0.006739983101733585,107.83999633789062,-1.0,32.512593333074534,-0.002951461396632365,1.2695318711735013,0.003810874948806375,-0.042949406907414424,2,1,0.5234494209289551,0.5388480722904205,0,HIGH,LOW,HIGH,LOW,HIGH,MID,HIGH,HIGH,LOW
2016-11-08,2016-11-09,0.010546239323610773,UP,1.9030885587917556,0.006203121854175692,108.66999816894531,-1.0,30.52025079453961,-0.001352168927486136,1.1288459838399396,0.008355274587499198,-0.03688358437351941,2,1,0.6212926506996155,0.5388480722904205,1,HIGH,LOW,HIGH,LOW,HIGH,MID,HIGH,HIGH,LOW
2016-11-16,2016-11-17,0.0051275595309297475,UP,1.3043488131731822,0.00662613228690778,92.44999694824219,0.0,27.031353956123617,0.010334384541491305,-0.30046372838479657,-0.00027855402191547755,0.006605027019211879,2,1,0.42415866255760193,0.5388480722904205,0,MID,LOW,MID,MID,HIGH,HIGH,MID,MID,MID
2016-11-18,2016-11-21,0.007523089941767798,UP,1.2075668248354507,0.006703346932114766,86.4000015258789,0.0,27.77181772937185,0.011548614358787773,-0.43054462959358647,0.02650038156492743,,2,1,0.5608046650886536,0.5388480722904205,1,MID,LOW,MID,MID,HIGH,HIGH,MID,HIGH,UNKNOWN
2016-11-25,2016-11-28,-0.004705929702431552,DOWN,1.1720313950017454,0.006632475424715792,82.6500015258789,1.0,31.281818984364314,0.019894620893461952,0.26042846486863896,0.018559012411035435,0.01399242784423184,2,0,0.6313347816467285,0.5388480722904205,1,MID,LOW,MID,MID,HIGH,HIGH,MID,HIGH,MID
2016-12-02,2016-12-05,0.005990792838490881,UP,1.4586449737138054,0.006097963534434401,98.06999969482422,1.0,30.750561383695075,0.016034262684641414,0.28839408733415783,-0.0024600855580236523,0.11512594117164883,2,1,0.5770273804664612,0.5388480722904205,1,HIGH,LOW,HIGH,MID,HIGH,HIGH,MID,MID,HIGH
2016-12-06,2016-12-07,0.01299596662238256,UP,1.7892896626738786,0.004150810249192531,88.12000274658203,1.0,30.882245018335567,0.018630770279670014,0.4508323640550997,0.010365917262470721,0.11869157351962227,2,1,0.5652574300765991,0.5388480722904205,1,HIGH,LOW,MID,MID,HIGH,HIGH,HIGH,HIGH,HIGH
2016-12-08,2016-12-09,0.006022250168650405,UP,1.8062460748912441,0.0044082873821498295,91.2699966430664,1.0,33.69773784915242,0.02099314342233831,0.40144541158079977,0.01173635564934379,-0.004317989386381611,2,1,0.516002893447876,0.5388480722904205,0,HIGH,LOW,MID,MID,HIGH,HIGH,HIGH,HIGH,MID
2016-12-12,2016-12-13,0.006651836271533833,UP,1.790983128552758,0.004445855270247551,91.87000274658203,1.0,36.95796137680545,0.006604774281137787,-0.007425019341408367,0.013767450514130485,0.019882147722111387,2,1,0.3443683087825775,0.5388480722904205,0,HIGH,LOW,MID,MID,HIGH,HIGH,MID,HIGH,HIGH
2016-12-13,2016-12-14,-0.008288512430090727,DOWN,1.765447749594366,0.00453870526491028,93.31999969482422,1.0,38.80509052579142,-0.003400023352244208,0.6378231481588026,0.008862191112378192,0.03946232831503625,2,0,0.34605613350868225,0.5388480722904205,0,HIGH,LOW,HIGH,MID,HIGH,MID,HIGH,HIGH,HIGH
2016-12-15,2016-12-16,-0.007834517480746128,DOWN,1.6399325049690963,0.004912972109850046,93.08000183105469,1.0,39.31604301147802,-0.003209435782721287,0.8369221610611329,0.002696025961542346,0.00117950421186245,2,0,0.5467344522476196,0.5388480722904205,1,HIGH,LOW,HIGH,MID,HIGH,MID,HIGH,MID,MID
2016-12-27,2016-12-28,-0.008298848896098833,DOWN,1.5059618357879194,0.005015392640522877,86.37000274658203,1.0,34.19368482912596,-0.0026356228439855627,0.48880353595892323,0.0032381079023245545,0.03358177446113376,2,0,0.6189562678337097,0.5388480722904205,1,HIGH,LOW,MID,MID,HIGH,MID,HIGH,HIGH,HIGH
2016-12-30,2017-01-03,0.007620897001746236,UP,1.636789362482738,0.005403486146177137,91.5999984741211,1.0,28.61418491438521,-0.005330766166093653,-0.6777182087186119,-0.0075569873677693526,0.014437307922382759,2,1,0.6643531918525696,0.5388480722904205,1,HIGH,LOW,MID,MID,HIGH,LOW,LOW,LOW,MID
2017-01-03,2017-01-04,0.005931566752148794,UP,1.443695809502775,0.005606956338934175,85.37000274658203,1.0,26.79587502257275,-0.004752181086983026,1.3734197015466707,-0.004559887523410912,-0.013099354120021186,2,1,0.562750518321991,0.5388480722904205,1,MID,LOW,MID,MID,HIGH,LOW,HIGH,MID,MID
2017-01-23,2017-01-24,0.006391260133969621,UP,1.9248218033087392,0.0038519946908763727,84.51000213623047,1.0,15.054622767450763,-0.0008832682990140878,-0.35320990579279027,-0.0020542497053423763,0.00722988446033521,2,1,0.5209952592849731,0.5388480722904205,0,HIGH,LOW,MID,MID,LOW,MID,MID,MID,MID
2017-01-24,2017-01-25,0.008618296722527514,UP,1.7123355323328864,0.004072475401638689,79.05000305175781,1.0,14.311552608019097,0.004868359050624016,0.6141039168642097,0.006959635020186098,0.013250255640215383,2,1,0.42037928104400635,0.5388480722904205,0,HIGH,LOW,LOW,MID,LOW,MID,HIGH,HIGH,MID
2017-01-27,2017-01-30,-0.006220988062862284,DOWN,1.676476375093305,0.003975465202900801,83.62999725341797,1.0,15.086290909469609,0.0012522382567173966,-0.5145427378812757,0.004520426946947734,0.014206130113705326,2,0,0.5638386607170105,0.5388480722904205,1,HIGH,LOW,MID,MID,LOW,MID,LOW,HIGH,MID
2017-02-02,2017-02-03,0.006869236012564833,UP,2.064326111721223,0.003640507066481217,89.7300033569336,1.0,12.377891522371408,-0.0033122769986986614,-0.25228661344891634,0.00010441611620733886,-0.0044725729505492905,2,1,0.4955556094646454,0.5388480722904205,0,HIGH,LOW,MID,MID,LOW,MID,MID,MID,MID
2017-02-08,2017-02-09,0.005915120656897009,UP,1.9009977189214347,0.003794229648278277,94.58000183105469,1.0,12.687406073439876,-0.0004229790387421297,0.40470427230983225,-0.008903811127829677,-0.028998471348807394,2,1,0.534537136554718,0.5388480722904205,0,HIGH,LOW,HIGH,MID,LOW,MID,HIGH,LOW,LOW
2017-02-09,2017-02-10,0.003938411107139749,UP,1.7355612216896492,0.003949014165373285,89.58999633789062,1.0,13.563644557836405,4.0459152170026214e-05,0.33572223107303684,-0.0038570722063741574,-0.010137141639960176,2,1,0.5338760614395142,0.5388480722904205,0,HIGH,LOW,MID,MID,LOW,MID,MID,MID,MID
2017-02-10,2017-02-13,0.005427814518752642,UP,1.7388718310255222,0.003930627704662925,85.7699966430664,1.0,14.808552782592795,0.0007600671515822985,0.7261272274443126,-0.003521046133331785,0.0005571321272678848,2,1,0.6953417658805847,0.5388480722904205,1,HIGH,LOW,MID,MID,LOW,MID,HIGH,MID,MID
2017-02-13,2017-02-14,0.003987368557542392,UP,1.7251774495161285,0.0040421606117871855,80.83999633789062,1.0,16.559824761911504,1.9683576814533144e-05,0.8625171616604824,0.0022307684143191902,-0.0015102517009587637,2,1,0.63808274269104,0.5388480722904205,1,HIGH,LOW,LOW,MID,LOW,MID,HIGH,MID,MID
2017-02-14,2017-02-15,0.0052067943735727325,UP,1.7247493128385747,0.0039226361027206134,78.3499984741211,1.0,18.446798211255015,-0.0022265421236641533,0.47244331898036784,0.008491279509096575,0.019550828752112108,2,1,0.46211493015289307,0.5388480722904205,0,HIGH,LOW,LOW,MID,LOW,MID,HIGH,HIGH,HIGH
2017-02-17,2017-02-21,0.0059375429953654295,UP,1.8933822311401987,0.003822798901828685,81.25,1.0,24.78763560226142,-0.0034002363274512407,0.5123995396261918,0.0009529648608161939,-0.008577324174979133,2,1,0.5577511191368103,0.5388480722904205,1,HIGH,LOW,LOW,MID,MID,MID,HIGH,MID,MID
2017-02-28,2017-03-01,0.013900476034819913,UP,2.8698884315066517,0.002835941266627306,88.08000183105469,1.0,36.40837875002169,-0.006005180150682292,-0.4706691800000465,-0.004075979297722403,-0.0009253827235548623,2,1,0.4675239324569702,0.5388480722904205,0,HIGH,LOW,MID,MID,HIGH,LOW,MID,MID,MID
2017-03-01,2017-03-02,-0.0063173288108460054,DOWN,2.0488059161050205,0.0038556397166600105,84.02999877929688,1.0,38.59522979006065,-0.009366382141365558,1.083065836881394,0.004192877445545209,0.004468480234292212,2,0,0.45862337946891785,0.5388480722904205,0,HIGH,LOW,MID,MID,HIGH,LOW,HIGH,HIGH,MID
2017-03-13,2017-03-14,-0.003833939850330953,DOWN,1.6508144327835883,0.00433109139711436,81.56999969482422,1.0,39.62076095597169,-0.013365203519378937,0.4688384136526981,-0.0010549495032864658,-0.0945585654395565,2,0,0.510308027267456,0.5388480722904205,0,HIGH,LOW,MID,MID,HIGH,LOW,HIGH,MID,LOW
2017-03-14,2017-03-15,0.008616226851996199,UP,1.7745684078269073,0.0043662852233063085,85.87999725341797,1.0,38.10678338666435,-0.013276081687588913,-1.022221819591076,-0.00337173096581409,-0.10757930603568983,2,1,0.5728214383125305,0.5388480722904205,1,HIGH,LOW,MID,MID,HIGH,LOW,LOW,MID,LOW
2017-03-16,2017-03-17,-0.006098721201673768,DOWN,1.5361983294984989,0.004596825895341722,75.95999908447266,1.0,37.66665519221279,-0.009667233818283775,-0.4627428460770745,0.0011586168051734846,-0.010813097010646434,2,0,0.5373791456222534,0.5388480722904205,0,HIGH,LOW,LOW,MID,HIGH,LOW,MID,MID,MID
2017-03-20,2017-03-21,-0.012922639108276665,DOWN,1.475327652333268,0.004841994674673155,77.16000366210938,1.0,34.795808241631,-0.008221518620093892,-0.26295669901732205,-0.0064011456812414925,-0.003725947180697846,2,0,0.5122379064559937,0.5388480722904205,0,HIGH,LOW,LOW,MID,HIGH,LOW,MID,LOW,MID
2017-03-27,2017-03-28,0.00725047829387214,UP,1.435513491793714,0.00548532626086279,84.86000061035156,0.0,28.697291963212642,-0.006908073138902198,-0.44338560659221016,-0.009445555423635383,-0.010213776641196987,2,1,0.6254148483276367,0.5388480722904205,1,MID,LOW,MID,MID,HIGH,LOW,MID,LOW,MID
2017-04-11,2017-04-12,-0.004391483266076876,DOWN,2.1208301341527447,0.0044761753123452675,103.73999786376953,0.0,15.746122312718406,0.00867925986915,-0.2992121836061929,-0.006834048246168269,0.0453971033860644,2,0,0.5393391251564026,0.5388480722904205,1,HIGH,LOW,HIGH,MID,LOW,HIGH,MID,LOW,HIGH
2017-04-12,2017-04-13,-0.006516095822653078,DOWN,2.470854175066955,0.004020539383047162,111.52999877929688,1.0,15.272817310928403,0.004635690642633323,-0.3847237273262365,-0.00735783668584958,0.03760272369743339,2,0,0.4644570052623749,0.5388480722904205,0,HIGH,LOW,HIGH,MID,LOW,MID,MID,LOW,HIGH
2017-04-13,2017-04-17,0.008820870798886493,UP,2.3935655007630245,0.00420036761177866,115.54000091552734,-1.0,15.600427175669411,0.004466336624200363,-1.0357248088532287,-0.011426401016263358,0.02822459528198531,2,1,0.5580665469169617,0.5388480722904205,1,HIGH,LOW,HIGH,LOW,LOW,MID,LOW,LOW,HIGH
2017-04-19,2017-04-20,0.008106166241988226,UP,2.5824151513671247,0.0036419458572762584,97.88999938964844,-1.0,15.826994553371275,0.006139667302770182,-0.13855078275067356,-0.005429405552059413,-0.057026290670171106,2,1,0.5809468626976013,0.5388480722904205,1,HIGH,LOW,HIGH,LOW,LOW,HIGH,MID,MID,LOW
2017-04-20,2017-04-21,-0.0031919675206105603,DOWN,2.2022902291838844,0.0040474510565004515,94.52999877929688,-1.0,14.836842062687063,0.006784065630190868,0.5391094625622598,0.0019080778752376887,-0.05495675911593882,2,0,0.45983701944351196,0.5388480722904205,0,HIGH,LOW,HIGH,LOW,LOW,HIGH,HIGH,MID,LOW
2017-04-21,2017-04-24,0.010937881902130022,UP,2.2420383299582776,0.004110560324722085,95.41000366210938,-1.0,13.917414749908868,0.005263563305225709,-0.5468549599327873,0.004851019666648622,-0.06928843481566482,2,1,0.6101462841033936,0.5388480722904205,1,HIGH,LOW,HIGH,LOW,LOW,MID,LOW,HIGH,LOW
2017-04-24,2017-04-25,0.005801768898692426,UP,1.4344688331494018,0.0047603392168717625,78.16999816894531,-1.0,14.292108178542538,0.003385228572541298,1.156838336838754,0.0059561869902912045,-0.06716308308990046,2,1,0.6439788937568665,0.5388480722904205,1,MID,LOW,LOW,LOW,LOW,MID,HIGH,HIGH,LOW
2017-05-04,2017-05-05,0.003929288415371179,UP,1.4491412230551837,0.004546955510841157,78.0,0.0,20.381542940320067,-0.004127095258666584,0.1633784638921871,-0.004070101191830677,-0.07305609076740101,2,1,0.5429282784461975,0.5388480722904205,1,HIGH,LOW,LOW,MID,MID,MID,MID,MID,LOW
2017-05-12,2017-05-15,0.005508306898499835,UP,1.5880701481166126,0.004125374415162292,82.5,1.0,22.342718550849742,-0.009847020760694207,-0.3760109246452282,-0.0007499447912270116,0.03444948157497588,2,1,0.4546114206314087,0.5388480722904205,0,HIGH,LOW,MID,MID,MID,LOW,MID,MID,HIGH
2017-05-16,2017-05-17,-0.017903375551923166,DOWN,1.7760034910154996,0.0037775089911418944,76.76000213623047,1.0,23.149686378766923,-0.010446313321021167,-0.22211667676240732,-0.00041217285799382934,0.0588280186777813,2,0,0.5270619988441467,0.5388480722904205,0,HIGH,LOW,LOW,MID,MID,LOW,MID,MID,HIGH
2017-05-17,2017-05-18,0.004020390632640581,UP,1.7227323501959209,0.005700698071503023,111.4800033569336,1.0,22.799056197677046,-0.010254817279195366,-1.397816995201655,-0.013919028565422752,0.03610346127748517,2,1,0.6672861576080322,0.5388480722904205,1,HIGH,LOW,HIGH,MID,MID,LOW,LOW,LOW,HIGH
2017-05-18,2017-05-19,0.006483113050925737,UP,1.6842518263096133,0.005483106336482689,104.12000274658203,1.0,22.658219522670937,-0.012134355755523695,1.241073975172642,-0.012222448863150609,0.03128463898519648,2,1,0.5909021496772766,0.5388480722904205,1,HIGH,LOW,HIGH,MID,MID,LOW,HIGH,LOW,HIGH
2017-05-19,2017-05-22,0.005064601618306679,UP,1.3581557650435652,0.005584401482435907,87.20999908447266,1.0,21.45697244863787,-0.010553098389531636,1.0216678255282436,-0.005595540463140501,0.05073924433732466,2,1,0.507194995880127,0.5388480722904205,0,MID,LOW,MID,MID,MID,LOW,HIGH,MID,HIGH
2017-05-24,2017-05-25,0.004768107829548058,UP,1.252011898640431,0.005041491214638103,81.91000366210938,0.0,18.299256493081273,-0.01173354222055166,0.4452124779682696,0.009511405059567183,0.04561182738287834,2,1,0.6891001462936401,0.5388480722904205,1,MID,LOW,MID,MID,LOW,LOW,HIGH,HIGH,HIGH
2017-05-31,2017-06-01,0.007920825887608271,UP,1.2878355215134007,0.005092019439627267,84.5199966430664,1.0,18.127357161628094,-0.005994528776353222,0.3740045837921552,-0.0038848714761641635,-0.0631535900706163,2,1,0.5582495331764221,0.5388480722904205,1,MID,LOW,MID,MID,LOW,LOW,MID,MID,LOW
2017-06-01,2017-06-02,0.003322865488960124,UP,1.1690884156937444,0.00532903630675767,83.83000183105469,1.0,18.564755400052203,-0.0016739672590823755,1.5077904524990349,-0.00293073821768011,-0.06018663289790589,2,1,0.4488024115562439,0.5388480722904205,0,MID,LOW,MID,MID,LOW,MID,HIGH,MID,LOW
2017-06-05,2017-06-06,-0.003201968087731701,DOWN,1.1908612493072033,0.0053268200221640105,86.08000183105469,1.0,20.31600778779812,-0.0073415633984463494,-0.12374486992198871,-0.003707178832262108,-0.04939270781796943,2,0,0.4771891236305237,0.5388480722904205,0,MID,LOW,MID,MID,MID,LOW,MID,MID,LOW
2017-06-12,2017-06-13,0.004877968445439268,UP,1.3497020696669675,0.005348677771745476,91.20999908447266,1.0,18.621068531938395,0.0020407315390806313,-0.5396662742491741,0.0004933921506182523,-0.0282432047685035,3,1,0.7841431498527527,0.5677635669708252,1,MID,LOW,MID,MID,MID,MID,LOW,MID,LOW
2017-06-15,2017-06-16,-0.004646314455727953,DOWN,2.2155785569165403,0.0030991247551400963,89.94999694824219,1.0,17.27400009009703,0.0011227413436818642,-0.4203896566729238,-0.004165617631708394,-0.026194623676810684,3,0,0.6507123112678528,0.5677635669708252,1,HIGH,LOW,MID,MID,LOW,MID,MID,MID,LOW
2017-06-16,2017-06-19,0.00829064572206334,UP,1.9534152849069557,0.003347360648640612,87.0,1.0,16.372427281727454,0.0043459067161742415,-1.1900971893408174,-0.008485631044582762,-0.024070944896217465,3,1,0.7996789813041687,0.5677635669708252,1,HIGH,LOW,MID,MID,LOW,HIGH,LOW,LOW,LOW
2017-06-19,2017-06-20,-0.0067669344344192285,DOWN,1.8574453030280762,0.0035169196597259907,85.2699966430664,1.0,16.20560900945591,0.0007065625273183357,0.3298470360073529,-0.005632449888447074,-0.041654249779339014,3,0,0.27873659133911133,0.5677635669708252,0,HIGH,LOW,MID,MID,LOW,MID,MID,MID,LOW
2017-06-26,2017-06-27,-0.008088820773010475,DOWN,1.6968994394857664,0.003675181580729858,81.94000244140625,1.0,12.686344350536494,0.0036489597294305093,0.2720674578709054,-0.006997184951923996,-0.01872627632370109,3,0,0.9822852611541748,0.5677635669708252,1,HIGH,LOW,LOW,MID,LOW,MID,MID,LOW,MID
2017-06-27,2017-06-28,0.00891059742278559,UP,1.688726569142212,0.004125679971393704,87.30000305175781,0.0,12.398895258769883,0.006025416957555988,-0.6469525678449828,0.00011503659057022326,0.023094707063593036,3,1,0.9836424589157104,0.5677635669708252,1,HIGH,LOW,MID,MID,LOW,HIGH,LOW,MID,HIGH
2017-06-28,2017-06-29,-0.008827709082089772,DOWN,1.3784374819882794,0.004583672470812113,84.23999786376953,0.0,11.865144025773578,0.0036547033436477583,0.7335163519969642,0.009421529409934633,0.05065831301462854,3,0,0.2728596031665802,0.5677635669708252,0,MID,LOW,MID,MID,LOW,MID,HIGH,HIGH,HIGH
2017-07-05,2017-07-06,-0.009186529833769774,DOWN,1.505543499641009,0.004631845135288592,91.9800033569336,0.0,14.133142305948024,0.0070974976434229784,-0.2149308345751841,0.0043841826465383415,0.019917842352325053,3,0,0.38372358679771423,0.5677635669708252,0,HIGH,LOW,MID,MID,LOW,HIGH,MID,HIGH,HIGH
2017-07-06,2017-07-07,0.006464190025662,UP,1.5708001781190282,0.005028938481100636,100.20999908447266,0.0,15.267773264580146,0.0061228192699078355,-0.9109933529119311,0.0014564960933775937,0.01728380629639091,3,1,0.8735668063163757,0.5677635669708252,1,HIGH,LOW,HIGH,MID,LOW,HIGH,LOW,MID,HIGH
2017-07-11,2017-07-12,0.007486633392334205,UP,1.3007122357916239,0.005274076165828789,88.2300033569336,0.0,17.190926267122276,-0.0012204024729369264,-0.44971144104166644,-0.0040918332916388064,-0.044084844771186946,3,1,0.9005192518234253,0.5677635669708252,1,MID,LOW,MID,MID,LOW,MID,MID,MID,LOW
2017-07-13,2017-07-14,0.004653257098670055,UP,1.145562277054995,0.005443976018817105,85.68000030517578,0.0,15.775591753127319,-0.0010579850888442841,0.36101880069740344,0.0029048533724819305,0.012227256249669699,3,1,0.9512410759925842,0.5677635669708252,1,LOW,LOW,MID,MID,LOW,MID,MID,HIGH,MID
2017-07-18,2017-07-19,0.005399391200699996,UP,1.226539458472315,0.005079424530541829,79.13999938964844,1.0,13.706777234653352,-0.001834554234492559,-0.00450173792224462,0.0006940058721759974,0.02974848795911187,3,1,0.5988143086433411,0.5677635669708252,1,MID,LOW,LOW,MID,LOW,MID,MID,MID,HIGH
