trade_date,actual_log_return,sarimax_prediction,is_out_of_sample,data_split,forecast_mode,oof_fold
2002-03-11,0.002134654822118685,-0.0010243983324051673,True,train,one_step_walk_forward,2
2002-03-12,-0.000597241568957456,-0.0008868861302089922,True,train,one_step_walk_forward,2
2002-03-13,-0.009690888909770627,-0.0006049608998317933,True,train,one_step_walk_forward,2
2002-03-14,-0.0013798179437608871,0.00018830432423768513,True,train,one_step_walk_forward,2
2002-03-15,0.006622862349070909,0.0003636611040766346,True,train,one_step_walk_forward,2
2002-03-18,0.00017140959318982804,2.917113368113575e-05,True,train,one_step_walk_forward,2
2002-03-19,0.00666326397999823,0.0001349194881693558,True,train,one_step_walk_forward,2
2002-03-20,-0.018995793442360964,-0.00016950024080411813,True,train,one_step_walk_forward,2
2002-03-21,0.00043380950684734844,0.0011257411733064417,True,train,one_step_walk_forward,2
2002-03-22,-0.00217079925486844,0.0010478101834618153,True,train,one_step_walk_forward,2
2002-03-25,-0.012508365976922462,0.0011442844801597104,True,train,one_step_walk_forward,2
2002-03-26,0.005792503827260312,0.0018446898374995919,True,train,one_step_walk_forward,2
2002-03-27,0.0026219474604587123,0.0013320588998225373,True,train,one_step_walk_forward,2
2002-03-28,-0.00043653632503557155,0.0010966728751121133,True,train,one_step_walk_forward,2
2002-04-01,0.00043653632503552135,0.0010805266407208258,True,train,one_step_walk_forward,2
2002-04-02,-0.005513971762501345,0.0010082543540062493,True,train,one_step_walk_forward,2
2002-04-03,-0.007046030959018946,0.001306665140871197,True,train,one_step_walk_forward,2
2002-04-04,-0.004162808595761504,0.0016533288216268004,True,train,one_step_walk_forward,2
2002-04-05,0.00017753170446668155,0.0017794294477658137,True,train,one_step_walk_forward,2
2002-04-08,0.0021274528088662936,0.0016169154325778386,True,train,one_step_walk_forward,2
2002-04-09,-0.007020075185161127,0.0013644114180369365,True,train,one_step_walk_forward,2
2002-04-10,0.011261517865362152,0.0017012304864962274,True,train,one_step_walk_forward,2
2002-04-11,-0.025179967145146885,0.0008798079605231524,True,train,one_step_walk_forward,2
2002-04-12,0.007477192185885472,0.002388063426355608,True,train,one_step_walk_forward,2
2002-04-15,-0.007658026364575994,0.0016948684990460928,True,train,one_step_walk_forward,2
2002-04-16,0.023507337015803764,0.0020170186332065807,True,train,one_step_walk_forward,2
2002-04-17,-0.0021223731700399334,0.0004057206340368648,True,train,one_step_walk_forward,2
2002-04-18,-0.004347235370532042,0.0005823029771552314,True,train,one_step_walk_forward,2
2002-04-19,0.0036387529431644895,0.0008739681914282674,True,train,one_step_walk_forward,2
2002-04-22,-0.016795081900349354,0.0006328500471246842,True,train,one_step_walk_forward,2
2002-04-23,-0.004333731631110813,0.0016657480458831197,True,train,one_step_walk_forward,2
2002-04-24,-0.010094142721093387,0.0017955455470038332,True,train,one_step_walk_forward,2
2002-04-25,0.000548223307364662,0.0022487061317683285,True,train,one_step_walk_forward,2
2002-04-26,-0.019183488080874216,0.001992808749195647,True,train,one_step_walk_forward,2
2002-04-29,-0.0049474899453017356,0.0029677315889862737,True,train,one_step_walk_forward,2
2002-04-30,0.009314523326500875,0.002937127106805606,True,train,one_step_walk_forward,2
2002-05-01,0.012163803580953805,0.002048576822851028,True,train,one_step_walk_forward,2
2002-05-02,-0.0038542597428112436,0.001119818690406439,True,train,one_step_walk_forward,2
2002-05-03,-0.010908865540465265,0.0012980035613653564,True,train,one_step_walk_forward,2
2002-05-06,-0.019808210003037206,0.0018791958120047251,True,train,one_step_walk_forward,2
2002-05-07,-0.0035143004979074697,0.0029082339742482082,True,train,one_step_walk_forward,2
2002-05-08,0.036527377372361586,0.0027951666328828928,True,train,one_step_walk_forward,2
2002-05-09,-0.011625911753056623,0.0002884620792611831,True,train,one_step_walk_forward,2
2002-05-10,-0.01901962770120118,0.001064400088355906,True,train,one_step_walk_forward,2
2002-05-13,0.020132722566645108,0.002171665752908739,True,train,one_step_walk_forward,2
2002-05-14,0.021551555680939027,0.000743443818311045,True,train,one_step_walk_forward,2
2002-05-15,-0.003908920944703524,-0.0005520845466716404,True,train,one_step_walk_forward,2
2002-05-16,0.005178296294099327,-0.00011588089632905661,True,train,one_step_walk_forward,2
2002-05-17,0.004881153235737808,-0.00029463403035592047,True,train,one_step_walk_forward,2
2002-05-20,-0.01087956865331256,-0.00042346078641560393,True,train,one_step_walk_forward,2
2002-05-21,-0.009157573409946506,0.0004139186895829813,True,train,one_step_walk_forward,2
2002-05-22,0.0022055283139722163,0.0010189624574357392,True,train,one_step_walk_forward,2
2002-05-23,0.010591735503520116,0.0008508717292653336,True,train,one_step_walk_forward,2
2002-05-24,-0.012889213832406085,0.00020089960679272277,True,train,one_step_walk_forward,2
2002-05-28,-0.00544310550747687,0.0010669810287957959,True,train,one_step_walk_forward,2
2002-05-29,-0.007428032451712602,0.001354349820823505,True,train,one_step_walk_forward,2
2002-05-30,-0.0027998436161051723,0.0017178623057243218,True,train,one_step_walk_forward,2
2002-05-31,0.0020539753225173978,0.0017471667154982267,True,train,one_step_walk_forward,2
2002-06-03,-0.026940505636644557,0.0014793939037633483,True,train,one_step_walk_forward,2
2002-06-04,0.002487986994750964,0.003007734763025389,True,train,one_step_walk_forward,2
2002-06-05,0.009322778395150241,0.0025216527522653035,True,train,one_step_walk_forward,2
2002-06-06,-0.020568013811405866,0.0016952914457584647,True,train,one_step_walk_forward,2
2002-06-07,-0.001160568304718174,0.0028023857381021607,True,train,one_step_walk_forward,2
2002-06-10,0.003863260909539869,0.002566384125768482,True,train,one_step_walk_forward,2
2002-06-11,-0.017307177802460882,0.0020627665083650564,True,train,one_step_walk_forward,2
2002-06-12,0.006062429282503493,0.0029138130583760305,True,train,one_step_walk_forward,2
2002-06-13,-0.010091681732969858,0.002230343196028444,True,train,one_step_walk_forward,2
2002-06-14,-0.001478211872970695,0.0026201736341429633,True,train,one_step_walk_forward,2
2002-06-17,0.026471000300171545,0.002431920118250254,True,train,one_step_walk_forward,2
2002-06-18,0.008130500171403439,0.0005740102485796043,True,train,one_step_walk_forward,2
2002-06-19,-0.02361673792508565,0.0001133613575168464,True,train,one_step_walk_forward,2
2002-06-20,-0.012860311596696497,0.001639299050474057,True,train,one_step_walk_forward,2
2002-06-21,-0.01925342855419828,0.002293465561027408,True,train,one_step_walk_forward,2
2002-06-24,0.005224085295360914,0.0032295535299577864,True,train,one_step_walk_forward,2
2002-06-25,-0.02270066557309846,0.002544495459207298,True,train,one_step_walk_forward,2
2002-06-26,0.0016387105583300036,0.0036525126626357996,True,train,one_step_walk_forward,2
2002-06-27,0.017347623179849832,0.0031256630188984144,True,train,one_step_walk_forward,2
2002-06-28,-0.0047381632284913015,0.001730279923006665,True,train,one_step_walk_forward,2
2002-07-01,-0.019695522376212873,0.0018775204189225999,True,train,one_step_walk_forward,2
2002-07-02,-0.02145913134810394,0.0029067588098064807,True,train,one_step_walk_forward,2
2002-07-03,0.005669911304782711,0.0038886074462847566,True,train,one_step_walk_forward,2
2002-07-05,0.039015269918367484,0.0030795846593106853,True,train,one_step_walk_forward,2
2002-07-08,-0.012564740039163838,0.0003770974371534395,True,train,one_step_walk_forward,2
2002-07-09,-0.025508702196133985,0.0012009943699414524,True,train,one_step_walk_forward,2
2002-07-10,-0.037080699328532016,0.0026770339786319672,True,train,one_step_walk_forward,2
2002-07-11,0.008108590594650177,0.004634354843505935,True,train,one_step_walk_forward,2
2002-07-12,-0.011043900313989092,0.003566558529997821,True,train,one_step_walk_forward,2
2002-07-15,0.005320582371462919,0.0038188837934502607,True,train,one_step_walk_forward,2
2002-07-16,-0.01946478992398999,0.0030427956317743217,True,train,one_step_walk_forward,2
2002-07-17,0.0019856631976125933,0.003887019518383882,True,train,one_step_walk_forward,2
2002-07-18,-0.03293671529436171,0.0033057398843657944,True,train,one_step_walk_forward,2
2002-07-19,-0.03582788776345606,0.004922759312542761,True,train,one_step_walk_forward,2
2002-07-22,-0.030078382699549912,0.006462709885367138,True,train,one_step_walk_forward,2
2002-07-23,-0.027753863826993016,0.007437301073193154,True,train,one_step_walk_forward,2
2002-07-24,0.05795031459269502,0.008123333742754911,True,train,one_step_walk_forward,2
2002-07-25,-0.00853491685851443,0.003521835538445045,True,train,one_step_walk_forward,2
2002-07-26,0.018868466478694394,0.00362203843078168,True,train,one_step_walk_forward,2
2002-07-29,0.04756554105176154,0.002044473713316632,True,train,one_step_walk_forward,2
2002-07-30,0.012949168869435512,-0.0010291330658236493,True,train,one_step_walk_forward,2
2002-07-31,0.002416269306605078,-0.0015514017145730578,True,train,one_step_walk_forward,2
2002-08-01,-0.02645485889367474,-0.0013632609685142573,True,train,one_step_walk_forward,2
2002-08-02,-0.022669967451216744,0.0005492427055125985,True,train,one_step_walk_forward,2
2002-08-05,-0.03541651011242078,0.001949738267228928,True,train,one_step_walk_forward,2
2002-08-06,0.03310938507469038,0.003911899167957733,True,train,one_step_walk_forward,2
2002-08-07,0.017288222455094097,0.001435230834863009,True,train,one_step_walk_forward,2
2002-08-08,0.031837355787611835,0.0002814163198325846,True,train,one_step_walk_forward,2
2002-08-09,0.0037313911958753746,-0.0015733185417705685,True,train,one_step_walk_forward,2
2002-08-12,-0.007366293057993554,-0.0014454603353538772,True,train,one_step_walk_forward,2
2002-08-13,-0.018375721570709724,-0.0006739868335081672,True,train,one_step_walk_forward,2
2002-08-14,0.03587779203835199,0.0006541888269159807,True,train,one_step_walk_forward,2
2002-08-15,0.013784396279223145,-0.0014941486751666481,True,train,one_step_walk_forward,2
2002-08-16,-0.002999132255183552,-0.001989056849668091,True,train,one_step_walk_forward,2
2002-08-19,0.023116290409320648,-0.001399407962629163,True,train,one_step_walk_forward,2
2002-08-20,-0.010643465578199113,-0.0024782212404743644,True,train,one_step_walk_forward,2
2002-08-21,0.014305499190175975,-0.0013520377874571897,True,train,one_step_walk_forward,2
2002-08-22,0.009665930931082336,-0.0019100844246337876,True,train,one_step_walk_forward,2
2002-08-23,-0.0217490990638034,-0.0020985148809586273,True,train,one_step_walk_forward,2
2002-08-26,0.006952557869941875,-0.00035865085001421187,True,train,one_step_walk_forward,2
2002-08-27,-0.011614515953545118,-0.00061091088326374,True,train,one_step_walk_forward,2
2002-08-28,-0.02212057515080203,0.0002985784888128384,True,train,one_step_walk_forward,2
2002-08-29,0.00043422618996594544,0.0017090752276569623,True,train,one_step_walk_forward,2
2002-08-30,-0.0039147572172250344,0.0015392419420990444,True,train,one_step_walk_forward,2
2002-09-03,-0.03888082810546383,0.0016588281427744528,True,train,one_step_walk_forward,2
2002-09-04,0.014171895476699354,0.0038825434130569515,True,train,one_step_walk_forward,2
2002-09-05,-0.008524077381470018,0.0025613967939097353,True,train,one_step_walk_forward,2
2002-09-06,0.013648284674129634,0.002815037453385527,True,train,one_step_walk_forward,2
2002-09-09,0.00730661557631977,0.0016836335639183284,True,train,one_step_walk_forward,2
2002-09-10,0.011406060076032247,0.0011082331212797785,True,train,one_step_walk_forward,2
2002-09-11,-0.006235317613746131,0.00037157352519296685,True,train,one_step_walk_forward,2
2002-09-12,-0.01860725253105568,0.0008121703445673403,True,train,one_step_walk_forward,2
2002-09-13,0.0024564687062156587,0.0019368447563734759,True,train,one_step_walk_forward,2
2002-09-16,0.0024504492512942666,0.0016124805653004036,True,train,one_step_walk_forward,2
2002-09-17,-0.023183545018585567,0.001345025162932683,True,train,one_step_walk_forward,2
2002-09-18,-0.010069943074295207,0.0026719617462427066,True,train,one_step_walk_forward,2
2002-09-19,-0.026217640074634677,0.0030005548306514676,True,train,one_step_walk_forward,2
2002-09-20,-0.004140774725683148,0.004257415000881689,True,train,one_step_walk_forward,2
2002-09-23,-0.008213781114355497,0.0039977768882587545,True,train,one_step_walk_forward,2
2002-09-24,-0.01626843246433222,0.004026089357275031,True,train,one_step_walk_forward,2
2002-09-25,0.024482213578687774,0.004535075971724793,True,train,one_step_walk_forward,2
2002-09-26,0.016228070945583716,0.002504039823816643,True,train,one_step_walk_forward,2
2002-09-27,-0.03537884759053797,0.0012630737164886566,True,train,one_step_walk_forward,2
2002-09-30,-0.011669016316655394,0.0033388239811785415,True,train,one_step_walk_forward,2
2002-10-01,0.04693118690544641,0.0036691048459370026,True,train,one_step_walk_forward,2
2002-10-02,-0.030439960856107808,0.00040217687649460234,True,train,one_step_walk_forward,2
2002-10-03,-0.010153646666416714,0.0023020986165503987,True,train,one_step_walk_forward,2
2002-10-04,-0.018515574027109866,0.00269895509539963,True,train,one_step_walk_forward,2
2002-10-07,-0.020884968384971298,0.0035452987801501707,True,train,one_step_walk_forward,2
2002-10-08,0.015548971487488556,0.00441644954110965,True,train,one_step_walk_forward,2
2002-10-09,-0.028650969090708068,0.0029479410333900034,True,train,one_step_walk_forward,2
2002-10-10,0.031880717324770734,0.0043658207493772585,True,train,one_step_walk_forward,2
2002-10-11,0.04284903787014684,0.0019098886415539178,True,train,one_step_walk_forward,2
2002-10-15,0.04697107368213247,-0.0008429829588956371,True,train,one_step_walk_forward,2
2002-10-16,-0.024537538027873104,-0.0034429793349934146,True,train,one_step_walk_forward,2
2002-10-17,0.019677944119578714,-0.0013190282037615917,True,train,one_step_walk_forward,2
2002-10-18,0.004182955111386485,-0.002191180497548158,True,train,one_step_walk_forward,2
2002-10-21,0.017113541091881675,-0.0019892215365474595,True,train,one_step_walk_forward,2
2002-10-22,-0.007234730700709197,-0.002603040097704732,True,train,one_step_walk_forward,2
2002-10-23,0.007567366730931397,-0.0016524952110197034,True,train,one_step_walk_forward,2
2002-10-24,-0.02061000777587082,-0.0017369356532845374,True,train,one_step_walk_forward,2
2002-10-25,0.020610007775870746,-0.00010489549089204612,True,train,one_step_walk_forward,2
2002-10-28,-0.006562465528014957,-0.0012194203662443885,True,train,one_step_walk_forward,2
2002-10-29,-0.011673731331424336,-0.0005202606301236123,True,train,one_step_walk_forward,2
2002-10-30,0.009663003394640988,0.0003892241556494912,True,train,one_step_walk_forward,2
2002-10-31,-0.010227722510578664,-0.00013882673517843515,True,train,one_step_walk_forward,2
2002-11-01,0.01957666486239853,0.0006180877702708207,True,train,one_step_walk_forward,2
2002-11-04,0.009481886246506996,-0.0005432472924270962,True,train,one_step_walk_forward,2
2002-11-05,0.00786976667953735,-0.0009217156519082386,True,train,one_step_walk_forward,2
2002-11-06,0.012872723002148352,-0.001140377009696151,True,train,one_step_walk_forward,2
2002-11-07,-0.024810834601779914,-0.0016259541903998085,True,train,one_step_walk_forward,2
2002-11-08,-0.012305466377234507,0.000246846901796603,True,train,one_step_walk_forward,2
2002-11-12,0.00789979216558704,0.0010687528412941087,True,train,one_step_walk_forward,2
2002-11-13,0.0010112237950080348,0.00054672253021203,True,train,one_step_walk_forward,2
2002-11-14,0.01869005617486401,0.0005188277521451788,True,train,one_step_walk_forward,2
2002-11-15,0.007357394973926941,-0.0005797921075722509,True,train,one_step_walk_forward,2
2002-11-18,-0.010116626245369341,-0.0008268545869103707,True,train,one_step_walk_forward,2
2002-11-19,-0.0013271705547845624,2.3034023606951473e-05,True,train,one_step_walk_forward,2
2002-11-20,0.022000581984618295,0.00021335829514430198,True,train,one_step_walk_forward,2
2002-11-21,0.018449451758242134,-0.0010355879545425818,True,train,one_step_walk_forward,2
2002-11-22,-0.007146296623609303,-0.0018820136340781685,True,train,one_step_walk_forward,2
2002-11-25,0.0006421101076521389,-0.0010541704884136883,True,train,one_step_walk_forward,2
2002-11-26,-0.0192251995987541,-0.0008233653629758225,True,train,one_step_walk_forward,2
2002-11-27,0.02774671913767734,0.0005754786409624432,True,train,one_step_walk_forward,2
2002-11-29,-0.0031870357259657514,-0.0010770799921068575,True,train,one_step_walk_forward,2
2002-12-02,0.0015947469861956347,-0.0006141120997950084,True,train,one_step_walk_forward,2
2002-12-03,-0.013476081018126718,-0.0005085063054060956,True,train,one_step_walk_forward,2
2002-12-04,-0.004532770539083498,0.0004933606880524832,True,train,one_step_walk_forward,2
2002-12-05,-0.01109426930917066,0.0008070048600648302,True,train,one_step_walk_forward,2
2002-12-06,0.006540942072435414,0.001467692070234233,True,train,one_step_walk_forward,2
2002-12-09,-0.027875972305768833,0.0009638111014086396,True,train,one_step_walk_forward,2
2002-12-10,0.013318698193557361,0.0026198444840836374,True,train,one_step_walk_forward,2
2002-12-11,0.0008816601071237478,0.0015326046317024038,True,train,one_step_walk_forward,2
2002-12-12,-0.00011018602580870204,0.001358826783454273,True,train,one_step_walk_forward,2
2002-12-13,-0.015879522622412757,0.0012762217166880452,True,train,one_step_walk_forward,2
2002-12-16,0.0255277160014236,0.002158621420676337,True,train,one_step_walk_forward,2
2002-12-17,-0.008767212888097689,0.0003980672506244509,True,train,one_step_walk_forward,2
2002-12-18,-0.011624768754501566,0.0009762389123889319,True,train,one_step_walk_forward,2
2002-12-19,-0.007152459700969633,0.0016436464396726897,True,train,one_step_walk_forward,2
2002-12-20,0.00926597971620143,0.0019437857668687674,True,train,one_step_walk_forward,2
2002-12-23,0.00033330126648541803,0.0012011904518734468,True,train,one_step_walk_forward,2
2002-12-24,-0.0074706060459217,0.001116803272816718,True,train,one_step_walk_forward,2
2002-12-26,0.00044758774390978555,0.0015090565810277304,True,train,one_step_walk_forward,2
2002-12-27,-0.02274242018112595,0.0013660950446622963,True,train,one_step_walk_forward,2
2002-12-30,0.00831964871511989,0.0026494903121271657,True,train,one_step_walk_forward,2
2002-12-31,0.0013610384757503226,0.0018598484368350654,True,train,one_step_walk_forward,2
2003-01-02,0.03168135894718208,0.0016093354741632513,True,train,one_step_walk_forward,2
2003-01-03,0.0030698278916355495,-0.00044645812366535275,True,train,one_step_walk_forward,2
2003-01-06,0.01747101713462474,-0.00045481868851326393,True,train,one_step_walk_forward,2
2003-01-07,-0.002477202241690829,-0.001334474756023423,True,train,one_step_walk_forward,2
2003-01-08,-0.014556024407721727,-0.0008793308425469397,True,train,one_step_walk_forward,2
2003-01-09,0.015418309696306113,0.0002321634737201025,True,train,one_step_walk_forward,2
2003-01-10,0.002690053879868853,-0.0006302068990344299,True,train,one_step_walk_forward,2
2003-01-13,-0.00032241152288769727,-0.0005960611632811956,True,train,one_step_walk_forward,2
2003-01-14,0.0032196105379390843,-0.000382644281171166,True,train,one_step_walk_forward,2
2003-01-15,-0.010014624035319619,-0.0004150141755616942,True,train,one_step_walk_forward,2
2003-01-16,-0.004121086914635567,0.00035522238975368493,True,train,one_step_walk_forward,2
2003-01-17,-0.014889622340259008,0.0006565710770965606,True,train,one_step_walk_forward,2
2003-01-21,-0.015674865246836308,0.0015622824452338094,True,train,one_step_walk_forward,2
2003-01-22,-0.012174672328133917,0.002384172520258177,True,train,one_step_walk_forward,2
2003-01-23,0.006105863880428392,0.0028741988614204616,True,train,one_step_walk_forward,2
2003-01-24,-0.026616476475992575,0.0021825368097518304,True,train,one_step_walk_forward,2
2003-01-27,-0.013754737719534612,0.0035731939007679894,True,train,one_step_walk_forward,2
2003-01-28,0.007367219047117083,0.003972126087179853,True,train,one_step_walk_forward,2
2003-01-29,0.007544595084775155,0.003030828377031286,True,train,one_step_walk_forward,2
2003-01-30,-0.02399041985245753,0.002221474065034504,True,train,one_step_walk_forward,2
2003-01-31,0.019121906745849945,0.0034421789615235185,True,train,one_step_walk_forward,2
2003-02-03,0.001973484852428203,0.0018693504244134504,True,train,one_step_walk_forward,2
2003-02-04,-0.009906334733329112,0.0015686153281917734,True,train,one_step_walk_forward,2
2003-02-05,-0.00622687546391621,0.0020299426761304093,True,train,one_step_walk_forward,2
2003-02-06,-0.004725366580034853,0.0022045563923327113,True,train,one_step_walk_forward,2
2003-02-07,-0.01227154029797811,0.0022598357717025113,True,train,one_step_walk_forward,2
2003-02-10,0.007047797986072886,0.0027594269488523844,True,train,one_step_walk_forward,2
2003-02-11,-0.006927904233194,0.002022353415431441,True,train,one_step_walk_forward,2
2003-02-12,-0.016069962699080998,0.002239426233221954,True,train,one_step_walk_forward,2
2003-02-13,0.003040440221689342,0.002980665612910863,True,train,one_step_walk_forward,2
2003-02-14,0.021622500675202088,0.002449505720074115,True,train,one_step_walk_forward,2
2003-02-18,0.017434718193442958,0.0008746656600928614,True,train,one_step_walk_forward,2
2003-02-19,-0.005268988885318899,-0.00020849914938239682,True,train,one_step_walk_forward,2
2003-02-20,-0.010028972778264707,0.00023937284927053043,True,train,one_step_walk_forward,2
2003-02-21,0.010028972778264754,0.0009127977693203699,True,train,one_step_walk_forward,2
2003-02-24,-0.016333624172589475,0.00026837033753895976,True,train,one_step_walk_forward,2
2003-02-25,0.007963412285532209,0.0013175448824112208,True,train,one_step_walk_forward,2
2003-02-26,-0.014668480328802035,0.000739806537349899,True,train,one_step_walk_forward,2
2003-02-27,0.013128229035698819,0.0016180961324657576,True,train,one_step_walk_forward,2
2003-02-28,0.00661790639233874,0.0006861518207270213,True,train,one_step_walk_forward,2
2003-03-03,-0.009586500995036242,0.000282617078049364,True,train,one_step_walk_forward,2
2003-03-04,-0.016063596037753786,0.0009248501917790597,True,train,one_step_walk_forward,2
2003-03-05,0.008423599280775157,0.0018623674796109403,True,train,one_step_walk_forward,2
2003-03-06,-0.008423599280775188,0.0011739103571912293,True,train,one_step_walk_forward,2
2003-03-07,0.006864598472903492,0.0016083525319386038,True,train,one_step_walk_forward,2
2003-03-10,-0.024296627722706455,0.0010504200511093683,True,train,one_step_walk_forward,2
2003-03-11,-0.00988642592646006,0.0024675004454680284,True,train,one_step_walk_forward,2
2003-03-12,0.006684032000744703,0.002799706060657243,True,train,one_step_walk_forward,2
2003-03-13,0.03395915793918272,0.002081413919676597,True,train,one_step_walk_forward,2
2003-03-14,0.0032144398950046,-0.00018351030242977958,True,train,one_step_walk_forward,2
2003-03-17,0.031012977387721838,-0.0002496843623369829,True,train,one_step_walk_forward,2
2003-03-18,0.005859752932036583,-0.0019933118553429464,True,train,one_step_walk_forward,2
2003-03-19,0.007646236042509358,-0.001953492620029656,True,train,one_step_walk_forward,2
2003-03-20,0.0021577708757968468,-0.002037465080034352,True,train,one_step_walk_forward,2
2003-03-21,0.01709631839012442,-0.001763532233230968,True,train,one_step_walk_forward,2
2003-03-24,-0.03379767950099226,-0.0024451569906202343,True,train,one_step_walk_forward,2
2003-03-25,0.00952873527444349,6.512897256908095e-05,True,train,one_step_walk_forward,2
2003-03-26,-0.005040042923865489,-0.0004248139001614095,True,train,one_step_walk_forward,2
2003-03-27,0.0008035320810638388,3.586212151503117e-05,True,train,one_step_walk_forward,2
2003-03-28,-0.005061582644109258,7.120968643187616e-05,True,train,one_step_walk_forward,2
2003-03-31,-0.022981486841392135,0.00045867955659920523,True,train,one_step_walk_forward,2
2003-04-01,0.015224595051067685,0.001878801391153045,True,train,one_step_walk_forward,2
2003-04-02,0.023887238062551847,0.000766719196679714,True,train,one_step_walk_forward,2
2003-04-03,-0.004777688522356453,-0.0007008350376847718,True,train,one_step_walk_forward,2
2003-04-04,0.0059118439333852805,-0.00021314102610535174,True,train,one_step_walk_forward,2
2003-04-07,-0.0019288389122396623,-0.0004496164408019656,True,train,one_step_walk_forward,2
2003-04-08,0.0015887359819830532,-0.00017187902805737294,True,train,one_step_walk_forward,2
2003-04-09,-0.013240732808382288,-0.00014934983150014143,True,train,one_step_walk_forward,2
2003-04-10,0.005500224183823625,0.0007649804067635345,True,train,one_step_walk_forward,2
2003-04-11,-0.004122307484331677,0.00041256549060755213,True,train,one_step_walk_forward,2
2003-04-14,0.020443590328474974,0.0006921916033192256,True,train,one_step_walk_forward,2
2003-04-15,0.009287839954026362,-0.0005512670482983184,True,train,one_step_walk_forward,2
2003-04-16,-0.017188523943775576,-0.0009403432308911722,True,train,one_step_walk_forward,2
2003-04-17,0.014735068657140379,0.0003302180799411164,True,train,one_step_walk_forward,2
2003-04-21,0.0010044526009957212,-0.0005219324403568987,True,train,one_step_walk_forward,2
2003-04-22,0.018675550592148267,-0.0004166281532349573,True,train,one_step_walk_forward,2
2003-04-23,0.009154422939322369,-0.0013972011617908512,True,train,one_step_walk_forward,2
2003-04-24,-0.00893543801458213,-0.0016587795125022303,True,train,one_step_walk_forward,2
2003-04-25,-0.012445749377837365,-0.0007837206317958494,True,train,one_step_walk_forward,2
2003-04-28,0.01714136599455736,0.00017465673883360164,True,train,one_step_walk_forward,2
2003-04-29,0.0034801524213266006,-0.0008040397086048018,True,train,one_step_walk_forward,2
2003-04-30,-0.0021736444119452004,-0.0008085111274446985,True,train,one_step_walk_forward,2
2003-05-01,-0.0001088312492032937,-0.0004778216464695909,True,train,one_step_walk_forward,2
2003-05-02,0.014153956285535799,-0.0003134745520645617,True,train,one_step_walk_forward,2
2003-05-05,-0.0019329935920048842,-0.0010404872839673749,True,train,one_step_walk_forward,2
2003-05-06,0.009414907153608562,-0.0006860035269968272,True,train,one_step_walk_forward,2
2003-05-07,-0.005552649226354891,-0.0010713494909115992,True,train,one_step_walk_forward,2
2003-05-08,-0.010116341762799639,-0.0004813187119343706,True,train,one_step_walk_forward,2
2003-05-09,0.013750419750012143,0.0002778385397052997,True,train,one_step_walk_forward,2
2003-05-12,0.012194561728133282,-0.0004957471100001013,True,train,one_step_walk_forward,2
2003-05-13,-0.0017933247300879267,-0.0010676155101114397,True,train,one_step_walk_forward,2
2003-05-14,-0.0021139099611853277,-0.0007099994659264316,True,train,one_step_walk_forward,2
2003-05-15,0.006328451301430862,-0.0003894670067164176,True,train,one_step_walk_forward,2
2003-05-16,-0.0025265605558248277,-0.0006218580157663883,True,train,one_step_walk_forward,2
2003-05-19,-0.023678593155142178,-0.0002903320064223933,True,train,one_step_walk_forward,2
2003-05-20,-0.002052860542445316,0.0012757918727335415,True,train,one_step_walk_forward,2
2003-05-21,0.002052860542445373,0.0012972761889295473,True,train,one_step_walk_forward,2
2003-05-22,0.009880846825701355,0.0010736836926675368,True,train,one_step_walk_forward,2
2003-05-23,0.002028532586379002,0.0004029699949654085,True,train,one_step_walk_forward,2
2003-05-27,0.01734024583604835,0.00030524614850548207,True,train,one_step_walk_forward,2
2003-05-28,0.0028261561020196573,-0.0007060614490074893,True,train,one_step_walk_forward,2
2003-05-29,-0.0026165696522598655,-0.0006834739096272039,True,train,one_step_walk_forward,2
2003-05-30,0.015907169312475666,-0.00033075993561856263,True,train,one_step_walk_forward,2
2003-06-02,0.004117365933040441,-0.001157312160507842,True,train,one_step_walk_forward,2
2003-06-03,0.004100482721420623,-0.0011475032073040717,True,train,one_step_walk_forward,2
2003-06-04,0.014321545232830786,-0.0011410862649661787,True,train,one_step_walk_forward,2
2003-06-05,0.004929317872880219,-0.0017512778539865688,True,train,one_step_walk_forward,2
2003-06-06,-0.003921370290327229,-0.0016982336507699453,True,train,one_step_walk_forward,2
2003-06-09,-0.010227440931488198,-0.00112452398228193,True,train,one_step_walk_forward,2
2003-06-10,0.010126668817929268,-0.0002494327702758968,True,train,one_step_walk_forward,2
2003-06-11,0.010523805826888884,-0.000738216104891592,True,train,one_step_walk_forward,2
2003-06-12,0.003085936976280526,-0.0011789287691069095,True,train,one_step_walk_forward,2
2003-06-13,-0.010491209393037432,-0.0011032909088174506,True,train,one_step_walk_forward,2
2003-06-16,0.02087349506443415,-0.0002174639130002577,True,train,one_step_walk_forward,2
2003-06-17,0.0,-0.0013584627994699633,True,train,one_step_walk_forward,2
2003-06-18,-0.0008857350950420027,-0.001067740167053656,True,train,one_step_walk_forward,2
2003-06-19,-0.015378080518690263,-0.0007714856114010715,True,train,one_step_walk_forward,2
2003-06-20,-0.00581566067412705,0.0003591292879072271,True,train,one_step_walk_forward,2
2003-06-23,-0.010310454920672561,0.0007453940930349176,True,train,one_step_walk_forward,2
2003-06-24,0.0010155223453770425,0.0013460838690270453,True,train,one_step_walk_forward,2
2003-06-25,-0.010099528710968338,0.0011672201074733064,True,train,one_step_walk_forward,2
2003-06-26,0.012937625174316004,0.001699408446004102,True,train,one_step_walk_forward,2
